# frame_index,fixed_aperture_intensity,tracking_aperture_intensity,raw_centroid_intensity
693,1169.859253,1177.593384,1176.700439
694,1171.428101,1172.849121,1172.662720
695,1172.995239,1187.236572,1184.697510
696,1169.556885,1188.265259,1185.440796
697,1169.329590,1195.436035,1192.182251
698,1163.859253,1188.805908,1187.839355
699,1173.459473,1196.600708,1193.906982
700,1184.627441,1203.506104,1203.673096
701,1191.541992,1208.855591,1209.059082
702,1186.911255,1202.080811,1199.771851
703,1189.761719,1201.416016,1200.207520
704,1194.495117,1201.529053,1201.464844
705,1194.640259,1189.999512,1191.919678
706,1199.283691,1193.441284,1197.485718
707,1195.442383,1193.711548,1195.109985
708,1179.041870,1175.558960,1176.808105
709,1173.052734,1164.648193,1166.191650
710,1173.635498,1170.065918,1169.607300
711,1173.962891,1176.265503,1173.866333
712,1166.545288,1174.589966,1173.745483
713,1167.884644,1175.022339,1174.876221
714,1175.653687,1180.195068,1174.773682
715,1187.311035,1191.031372,1186.989746
716,1193.415771,1187.310059,1189.256592
717,1182.041138,1181.739136,1179.492432
718,1178.545654,1179.081421,1178.794800
719,1174.314331,1176.592285,1180.338745
720,1171.333618,1181.918335,1182.924683
721,1177.327026,1186.850098,1187.040527
722,1165.456909,1179.847656,1178.345459
723,1162.942505,1171.858521,1170.763428
724,1163.631104,1173.725586,1171.786377
725,1170.599121,1176.279541,1172.540894
726,1170.122925,1178.488892,1176.427979
727,1168.902100,1174.893677,1171.529663
728,1167.461304,1166.101318,1162.931030
729,1168.874878,1159.180908,1158.039185
730,1168.162598,1154.764160,1155.107544
731,1165.780640,1144.441895,1147.684937
732,1153.338989,1136.417725,1141.658325
733,1154.497314,1134.931274,1142.403564
734,1147.330688,1130.495239,1135.174438
735,1152.823242,1137.488892,1143.646362
736,1147.274292,1149.045654,1158.514282
737,1135.820679,1143.464478,1152.290405
738,1139.484131,1146.903931,1154.317261
739,1147.618774,1163.844360,1169.546143
740,1154.718750,1176.238403,1181.985840
741,1155.409180,1186.046509,1188.823242
742,1154.962891,1190.702393,1194.651978
743,1158.537964,1206.905273,1204.264771
744,1161.507080,1208.978760,1204.835449
745,1173.952759,1218.547241,1211.167725
746,1186.243774,1226.016479,1220.445679
747,1185.637695,1226.412720,1221.272339
748,1191.822510,1218.625610,1211.871704
749,1201.770874,1220.503418,1216.116821
750,1210.876709,1213.401245,1215.204834
751,1216.510376,1213.647339,1218.526611
752,1228.652222,1218.554688,1220.220215
753,1202.968750,1196.016479,1206.006348
754,1206.356079,1209.213623,1215.464233
755,1233.670044,1229.991577,1229.614746
756,1203.819214,1206.544067,1210.254150
757,1194.274292,1195.884521,1198.194824
758,1193.637695,1188.770020,1193.013794
759,1186.395752,1179.366333,1185.665771
760,1183.621338,1186.117554,1193.482422
761,1177.798462,1183.116699,1189.872314
762,1171.868286,1171.722046,1177.951660
763,1166.008057,1172.882446,1178.945801
764,1168.268066,1187.508179,1191.461670
765,1173.129150,1192.776123,1192.707275
766,1179.667847,1207.232910,1204.636108
767,1190.317261,1224.334595,1218.512573
768,1186.166626,1226.174316,1220.585938
769,1195.935303,1237.119141,1228.818970
770,1204.396851,1244.586914,1236.565552
771,1213.460938,1247.445679,1243.112793
772,1215.288818,1244.455078,1238.564941
773,1215.969482,1239.653198,1235.837036
774,1216.340820,1227.566284,1228.575073
775,1239.934937,1239.780396,1236.420898
776,1238.803589,1235.963867,1228.538452
777,1221.991943,1221.376831,1216.902710
778,1218.603149,1214.177124,1211.705200
779,1225.651123,1214.404419,1211.203979
780,1229.837769,1213.237183,1213.332764
781,1225.429932,1213.567017,1211.933350
782,1233.752319,1212.542358,1212.133057
783,1223.361206,1196.262207,1198.830444
784,1214.900269,1200.217651,1202.317261
785,1224.000732,1202.025513,1203.858398
786,1210.629272,1194.213135,1195.996094
787,1197.149170,1187.205811,1188.585083
788,1200.347046,1194.029175,1193.734375
789,1209.398682,1198.979248,1199.569458
790,1208.089478,1203.584961,1204.938110
791,1210.411011,1214.257080,1213.321045
792,1212.085815,1219.592651,1217.410767
793,1209.599487,1217.040771,1215.808350
794,1211.014160,1217.258911,1214.119629
795,1200.871582,1203.029785,1203.684326
796,1209.307373,1207.332642,1207.845947
797,1199.789795,1209.672852,1208.008179
798,1193.737305,1202.760132,1201.232544
799,1199.938843,1208.293213,1209.861694
800,1206.391724,1213.352417,1214.610840
801,1210.752686,1220.643555,1217.735718
802,1218.887939,1230.256958,1224.807007
803,1213.919189,1209.348511,1205.334595
804,1205.511841,1188.114624,1188.217651
805,1202.601685,1190.823853,1189.284668
806,1197.436890,1180.490479,1183.213135
807,1180.087280,1160.422729,1164.343018
808,1172.480591,1154.093506,1157.260864
809,1164.113159,1138.667358,1143.132690
810,1157.441650,1137.956543,1143.699219
811,1143.236816,1128.311768,1132.555908
812,1137.690796,1125.659790,1130.700928
813,1130.009766,1120.173828,1122.218994
814,1122.163696,1120.153320,1122.239014
815,1138.411377,1143.328003,1144.756348
816,1151.120728,1157.733276,1157.290771
817,1153.165527,1156.074219,1155.389771
818,1163.560913,1167.535400,1165.035400
819,1168.965454,1175.787964,1176.175781
820,1174.002197,1177.928345,1180.716309
821,1177.925049,1180.332764,1175.803833
822,1180.399780,1184.779663,1180.984131
823,1181.463135,1190.799683,1187.227661
824,1176.821045,1183.332764,1184.413818
825,1174.423828,1186.292725,1184.036377
826,1173.889038,1184.698486,1182.938110
827,1161.948730,1164.639648,1164.905273
828,1150.349243,1149.066895,1151.071533
829,1161.423462,1173.393921,1171.713257
830,1160.611450,1173.422729,1172.599243
831,1158.707886,1163.529175,1163.746460
832,1154.160400,1163.619263,1162.683350
833,1157.694824,1170.540039,1167.915771
834,1162.935669,1172.539062,1171.847656
835,1163.436157,1175.607910,1173.257935
836,1177.161865,1191.082275,1183.300293
837,1181.108398,1190.641235,1185.053711
838,1174.491455,1171.473999,1171.014526
839,1172.554688,1173.364624,1172.588135
840,1174.322266,1165.567261,1166.258545
841,1163.878540,1147.141846,1152.928345
842,1158.842896,1138.807373,1142.771362
843,1160.503784,1144.917725,1146.187988
844,1146.748291,1135.405151,1138.617920
845,1147.596558,1137.486206,1142.259521
846,1156.645020,1148.797729,1153.043823
847,1144.539062,1139.002686,1140.381958
848,1134.866455,1129.183838,1133.074219
849,1138.424561,1128.825928,1134.142212
850,1146.252075,1140.211548,1144.046753
851,1147.414673,1142.520142,1146.674683
852,1149.883179,1148.483521,1147.442993
853,1149.753418,1147.568604,1146.038452
854,1143.318970,1137.063721,1137.701416
855,1142.837769,1134.350342,1136.064819
856,1151.608643,1139.279907,1142.526489
857,1146.449219,1137.323364,1142.672119
858,1146.124756,1140.112183,1145.237915
859,1157.874146,1153.212769,1153.403564
860,1163.082520,1158.755005,1161.805908
861,1163.061157,1163.630005,1162.689941
862,1165.821411,1169.638550,1168.599609
863,1161.932739,1160.126465,1161.862793
864,1166.536865,1166.986206,1164.442871
865,1173.390991,1176.752808,1171.901978
866,1165.939941,1162.068970,1159.369263
867,1159.430664,1149.748657,1148.637939
868,1159.995972,1149.604858,1146.733032
869,1162.933472,1159.134521,1154.068726
870,1165.849731,1159.015381,1160.728027
871,1165.700928,1163.702637,1164.222778
872,1162.427734,1162.450439,1162.868164
873,1166.554077,1166.259644,1166.370972
874,1170.924316,1167.922607,1170.043579
875,1175.097534,1172.647827,1173.064209
876,1173.505981,1172.166870,1173.636963
877,1172.501221,1171.027588,1173.499146
878,1169.814819,1166.412964,1166.037720
879,1183.162598,1177.798584,1176.036865
880,1196.011597,1184.129517,1183.875366
881,1203.913818,1185.886475,1184.370361
882,1202.979980,1178.531860,1177.466553
883,1200.113892,1175.520630,1174.116699
884,1193.781738,1173.163818,1172.495239
885,1188.042969,1166.212402,1167.546265
886,1187.727173,1177.034424,1177.322754
887,1175.050171,1165.615845,1167.463257
888,1171.841064,1160.163452,1161.267822
889,1175.923218,1178.568359,1178.883545
890,1176.644287,1184.429565,1183.194580
891,1170.669678,1181.807251,1178.882446
892,1164.395752,1180.538452,1178.527954
893,1161.872681,1175.696655,1176.610840
894,1173.256470,1186.837524,1184.106812
895,1175.581665,1182.861816,1178.620850
896,1183.969849,1194.215942,1189.471802
897,1183.521606,1196.765137,1190.561035
898,1179.697021,1190.500854,1181.117065
899,1177.997070,1185.446411,1178.305420
900,1183.355347,1188.396240,1182.268799
901,1184.790161,1184.251465,1180.141479
902,1173.652588,1165.111450,1161.677734
903,1154.678833,1138.743164,1143.187988
904,1159.434692,1140.953857,1144.047119
905,1165.045776,1152.667847,1159.152832
906,1172.036377,1169.530273,1174.059570
907,1172.469604,1184.201538,1183.828003
908,1176.096069,1193.098633,1190.296753
909,1183.093140,1194.675537,1191.613525
910,1188.189941,1202.485962,1199.836548
911,1193.174561,1205.590088,1201.476807
912,1187.157837,1197.216919,1192.007446
913,1183.543457,1191.299194,1188.231689
914,1186.863281,1195.502930,1194.443359
915,1191.619141,1193.413086,1194.437866
916,1182.449951,1183.655518,1185.493774
917,1171.526001,1168.483643,1172.736450
918,1166.699585,1162.743408,1171.249023
919,1167.596191,1158.733154,1165.790283
920,1175.236450,1168.615112,1174.675171
921,1171.534424,1171.030884,1174.955078
922,1166.073120,1167.885986,1171.211548
923,1155.512573,1163.827271,1167.418213
924,1167.932007,1165.535767,1167.312744
925,1185.749023,1178.361084,1177.601440
926,1191.862915,1181.231567,1181.708008
927,1189.316162,1178.438477,1176.178589
928,1192.178955,1185.570923,1181.728271
929,1192.835205,1185.114624,1183.524414
930,1201.981812,1201.706299,1196.904907
931,1203.055664,1204.503174,1201.721069
932,1197.028687,1201.133179,1197.844116
933,1189.881104,1192.571045,1190.792969
934,1184.284424,1174.247559,1176.757568
935,1189.960327,1186.763062,1185.945557
936,1191.377930,1191.852539,1187.957886
937,1172.976318,1168.745239,1169.469482
938,1172.878906,1171.592896,1171.183594
939,1173.283691,1170.913696,1169.456177
940,1185.878174,1178.137939,1177.091309
941,1187.587891,1180.704712,1179.397461
942,1184.253906,1177.644043,1176.318604
943,1183.842529,1180.174805,1179.519775
944,1189.928711,1190.633179,1189.202637
945,1200.071655,1200.695068,1198.422485
946,1200.373169,1202.170288,1200.849243
947,1197.395020,1201.858887,1200.285645
948,1212.222656,1210.372559,1206.571167
949,1218.431396,1221.520630,1217.766113
950,1223.121826,1224.469482,1221.430664
951,1221.369629,1226.732544,1222.633789
952,1215.485962,1213.487061,1214.198975
953,1218.740601,1221.629761,1219.670166
954,1228.176025,1231.937744,1228.877319
955,1211.805054,1212.169800,1212.385742
956,1185.759155,1181.447632,1185.239746
957,1183.208130,1176.911499,1181.179199
958,1185.355347,1182.214966,1186.246094
959,1183.802856,1184.195801,1191.720703
960,1186.449219,1181.690796,1189.220215
961,1199.731201,1195.839844,1202.617432
962,1187.667114,1186.896606,1193.142212
963,1178.790161,1172.506348,1181.582153
964,1192.907959,1188.812622,1196.401245
965,1205.489624,1204.655518,1209.076294
966,1209.025146,1208.842407,1212.977661
967,1199.090576,1202.976685,1205.285889
968,1187.515503,1185.854736,1191.444458
969,1190.116455,1184.934204,1191.529907
970,1192.514771,1188.487549,1191.731689
971,1196.187378,1187.517578,1186.131592
972,1193.692627,1180.536621,1182.135620
973,1194.962524,1179.224487,1179.246826
974,1199.026611,1191.968140,1189.658325
975,1199.056030,1187.837158,1187.937256
976,1191.200439,1183.414551,1183.143921
977,1173.955566,1168.048706,1169.198242
978,1166.986206,1161.972290,1161.578369
979,1171.518066,1164.375854,1164.877563
980,1184.127686,1180.384521,1180.162354
981,1178.772949,1182.414062,1183.210205
982,1170.160767,1167.272949,1167.596558
983,1169.542358,1167.681641,1166.505493
984,1182.246216,1183.159180,1181.663940
985,1180.698120,1176.436523,1175.727051
986,1172.052368,1168.501831,1168.532593
987,1172.000366,1165.341064,1165.215698
988,1163.988770,1160.198364,1159.208008
989,1162.458740,1158.560181,1157.146118
990,1166.178955,1161.362549,1158.741577
991,1166.041870,1161.123779,1159.066528
992,1157.296143,1155.440674,1154.421021
993,1147.497314,1143.203125,1143.955444
994,1147.942505,1150.729614,1149.265747
995,1147.714111,1147.136353,1148.252686
996,1144.455811,1144.449341,1146.982422
997,1148.201538,1147.741821,1147.014160
998,1147.745728,1145.744019,1147.774170
999,1151.221924,1151.045654,1151.358521
1000,1152.627808,1154.878052,1155.049927
1001,1152.830078,1158.759766,1158.133057
1002,1155.065430,1162.973022,1162.837280
1003,1158.628174,1168.189941,1164.786499
1004,1167.097900,1176.918701,1172.697144
1005,1166.629272,1174.254639,1171.203735
1006,1169.015991,1167.724487,1168.920410
1007,1165.965088,1167.089722,1164.934204
1008,1167.236084,1163.446899,1163.294556
1009,1164.205933,1161.013794,1162.499146
1010,1165.045776,1162.159546,1163.691162
1011,1170.932739,1158.763672,1161.404785
1012,1182.011963,1172.992065,1176.640137
1013,1180.572876,1171.687134,1175.074463
1014,1188.702393,1185.537231,1186.385254
1015,1197.114624,1192.364746,1193.688721
1016,1198.342651,1194.419800,1194.283569
1017,1201.504883,1200.598755,1199.641724
1018,1202.911621,1206.964478,1204.471558
1019,1213.412476,1224.333740,1216.503418
1020,1223.681030,1235.394653,1228.932373
1021,1223.469238,1233.368896,1226.034668
1022,1215.310669,1220.712891,1214.273438
1023,1214.246582,1219.934082,1213.582520
1024,1201.897095,1209.758789,1206.947144
1025,1205.857056,1208.052490,1208.543701
1026,1207.255371,1214.884888,1211.153931
1027,1190.739136,1189.325684,1190.215210
1028,1184.420898,1183.099854,1185.486572
1029,1185.616211,1183.757812,1186.130859
1030,1187.363770,1188.754517,1189.320679
1031,1177.861816,1183.187866,1181.902954
1032,1180.848999,1190.728149,1188.284912
1033,1175.821411,1185.008423,1182.088135
1034,1170.296875,1177.187500,1175.523193
1035,1165.187378,1172.673950,1169.476196
1036,1169.828613,1174.037231,1172.280273
1037,1163.482300,1165.008423,1164.541748
1038,1160.627441,1162.480835,1162.820801
1039,1155.774048,1155.721436,1159.780640
1040,1163.348145,1164.565796,1167.166260
1041,1151.774048,1156.649414,1160.375244
1042,1147.712646,1150.717041,1153.983765
1043,1155.397949,1160.610229,1162.142578
1044,1155.957031,1161.153320,1164.162598
1045,1170.424194,1175.268188,1174.854492
1046,1159.924683,1165.281128,1166.326660
1047,1158.220093,1157.827026,1157.996826
1048,1156.520874,1156.320312,1158.614380
1049,1153.992676,1151.216797,1153.334961
1050,1154.945801,1145.453613,1148.554199
1051,1154.788330,1143.307983,1147.440918
1052,1150.563110,1143.331177,1147.887085
1053,1153.567871,1151.263428,1150.332031
1054,1148.391724,1150.445435,1151.167358
1055,1157.026978,1155.252441,1153.598145
1056,1158.525269,1160.183838,1159.669678
1057,1153.871948,1154.423096,1153.176880
1058,1155.893799,1155.817017,1154.953613
1059,1160.614380,1160.127930,1159.619385
1060,1165.049805,1163.593872,1162.684082
1061,1167.840698,1168.018066,1164.940063
1062,1160.870850,1157.928589,1161.928711
1063,1151.100708,1148.231323,1152.305420
1064,1163.627441,1162.033936,1164.903320
1065,1165.137085,1164.520752,1166.969238
1066,1172.684937,1181.214478,1180.370483
1067,1166.616577,1174.992065,1174.556885
1068,1165.097534,1169.806519,1170.791260
1069,1174.216797,1180.914917,1182.298828
1070,1184.571899,1186.414429,1190.014404
1071,1186.669678,1190.270752,1192.345459
1072,1190.459106,1193.276855,1192.705933
1073,1188.570068,1191.410889,1190.528809
1074,1187.989868,1181.907593,1183.988281
1075,1194.941040,1193.773193,1191.897705
1076,1202.471802,1196.016968,1194.162598
1077,1198.726807,1194.919434,1191.472778
1078,1196.003296,1188.631592,1183.465210
1079,1198.363037,1188.986206,1184.810913
1080,1194.300415,1177.232300,1177.437378
1081,1187.806885,1170.828857,1171.264038
1082,1178.348145,1169.047241,1167.203003
1083,1175.770508,1169.858765,1167.997192
1084,1176.932373,1175.953369,1173.594727
1085,1183.267700,1179.102173,1178.592407
1086,1171.892700,1169.998413,1168.576050
1087,1167.850830,1169.041382,1168.112793
1088,1163.953125,1160.406250,1159.562378
1089,1169.034546,1164.194946,1162.946289
1090,1173.215332,1170.041382,1168.799805
1091,1170.795532,1171.416260,1169.145752
1092,1165.038940,1160.257690,1160.411255
1093,1167.789795,1162.628784,1162.361206
1094,1159.850464,1157.547363,1159.139771
1095,1160.828613,1163.171387,1163.060913
1096,1161.710449,1163.502075,1164.090454
1097,1161.869019,1167.383301,1165.236572
1098,1161.737671,1168.329468,1168.313477
1099,1168.397583,1171.333496,1172.727783
1100,1163.699585,1169.156982,1171.275391
1101,1163.356812,1165.340576,1170.577515
1102,1165.895996,1170.249146,1176.711060
1103,1161.393555,1164.100220,1171.138306
1104,1158.523071,1155.750488,1164.171509
1105,1170.433594,1172.100830,1179.721436
1106,1170.954834,1174.570190,1179.734009
1107,1172.177856,1179.393921,1182.839111
1108,1174.561646,1186.933228,1189.899414
1109,1170.863892,1176.969849,1183.669800
1110,1168.737671,1176.897583,1184.151001
1111,1175.724609,1190.058716,1194.058838
1112,1169.062988,1175.241211,1183.195923
1113,1168.467041,1171.061523,1180.174194
1114,1170.436890,1179.409302,1180.685669
1115,1176.119263,1178.551758,1182.335083
1116,1185.587524,1188.144043,1192.135498
1117,1186.419434,1182.953247,1182.818359
1118,1173.388550,1173.712646,1174.551514
1119,1179.594360,1178.206421,1180.005615
1120,1175.710815,1172.181396,1174.543579
1121,1188.156006,1182.074219,1185.553345
1122,1187.333984,1194.931030,1193.421387
1123,1187.037476,1200.909546,1198.509521
1124,1191.292114,1206.082764,1202.693481
1125,1198.702759,1227.172241,1222.144531
1126,1193.338989,1230.084961,1223.429321
1127,1179.656616,1212.010620,1204.612061
1128,1177.750122,1199.334351,1194.203003
1129,1170.030518,1186.978882,1183.497681
1130,1160.774780,1172.027588,1171.522339
1131,1158.632935,1163.791992,1166.755371
1132,1144.383789,1150.628784,1155.092041
1133,1153.462036,1167.458008,1171.468262
1134,1164.188843,1166.511597,1172.884033
1135,1166.878540,1160.118652,1166.785400
1136,1193.720215,1186.237061,1183.427368
1137,1181.070190,1173.521851,1169.677856
1138,1175.488892,1167.074219,1165.362183
1139,1173.619141,1167.584839,1166.153931
1140,1174.497314,1171.459351,1171.367798
1141,1165.786133,1162.444092,1161.313232
1142,1161.854858,1157.878906,1159.815186
1143,1167.431030,1169.351685,1168.264648
1144,1176.966919,1181.727905,1180.615356
1145,1189.846069,1191.547485,1190.129639
1146,1194.013428,1198.876221,1196.494751
1147,1192.228027,1199.070801,1193.966187
1148,1196.048340,1204.230469,1200.336304
1149,1196.148804,1195.676758,1194.538940
1150,1188.968018,1184.180420,1184.492065
1151,1188.435791,1184.963379,1184.957153
1152,1177.743896,1173.411621,1178.041016
1153,1193.074585,1196.122192,1196.632935
1154,1199.145874,1193.192993,1194.812500
1155,1195.185547,1188.138062,1189.933960
1156,1199.750488,1191.878540,1195.773071
1157,1202.858521,1187.684570,1191.970947
1158,1200.203369,1187.536987,1189.080444
1159,1213.480225,1215.971802,1209.965698
1160,1221.643921,1229.791870,1220.910400
1161,1212.193848,1223.355957,1217.923950
1162,1197.862915,1208.941528,1204.661499
1163,1192.114990,1200.233521,1196.274536
1164,1183.950195,1193.074219,1188.772949
1165,1183.756226,1191.729370,1192.591187
1166,1183.558716,1194.907349,1190.948364
1167,1167.966187,1180.791992,1179.291626
1168,1160.182983,1174.786987,1173.896729
1169,1174.401611,1192.022827,1185.397461
1170,1171.978516,1182.147583,1180.521362
1171,1168.480225,1182.992065,1178.780151
1172,1167.691528,1175.655029,1176.604858
1173,1167.653687,1178.411621,1175.549683
1174,1171.052002,1178.953735,1177.179077
1175,1174.569702,1176.923706,1178.055786
1176,1175.376099,1175.867920,1175.996094
1177,1168.950928,1169.210815,1170.186401
1178,1172.346680,1166.650879,1169.245728
1179,1177.578369,1171.307007,1172.310059
1180,1182.062256,1177.288574,1176.334106
1181,1182.679199,1173.948608,1173.727295
1182,1178.151733,1166.833984,1170.581421
1183,1180.050903,1171.133423,1176.459717
1184,1177.302979,1177.904297,1181.423950
1185,1183.620239,1180.935059,1185.422852
1186,1193.826538,1192.792847,1191.241211
1187,1192.531128,1194.674683,1193.281616
1188,1182.938843,1186.193237,1187.415161
1189,1180.126587,1177.027100,1183.003174
1190,1186.536865,1181.932129,1187.234375
1191,1183.696655,1185.186401,1189.338257
1192,1184.070557,1186.795898,1190.664795
1193,1178.495117,1180.201294,1185.404053
1194,1187.274658,1187.867920,1192.505493
1195,1202.207764,1199.081055,1203.255615
1196,1206.827881,1199.079224,1204.922852
1197,1202.725342,1198.439697,1201.275146
1198,1196.334351,1187.559204,1193.600220
1199,1198.514771,1192.916992,1196.452881
1200,1197.500122,1199.993042,1203.094238
1201,1208.803955,1212.316406,1211.639771
1202,1212.860718,1206.815918,1207.748901
1203,1210.228760,1211.414673,1209.769287
1204,1207.595459,1208.200684,1206.402222
1205,1207.278687,1212.434082,1208.954102
1206,1208.152832,1208.135620,1205.111694
1207,1206.596924,1198.347656,1199.060547
1208,1203.833740,1193.233276,1193.616333
1209,1204.015991,1189.479858,1190.848511
1210,1204.394653,1187.687012,1191.361450
1211,1195.638428,1184.834839,1188.457153
1212,1193.916016,1176.511597,1181.245361
1213,1189.428101,1179.692261,1182.092041
1214,1191.414673,1185.127686,1186.321411
1215,1198.952759,1199.677490,1200.875854
1216,1199.174561,1207.848633,1203.535034
1217,1196.014893,1204.559204,1199.324707
1218,1192.224487,1207.692383,1200.951538
1219,1190.859985,1203.249023,1198.497314
1220,1196.998169,1210.809082,1204.113892
1221,1196.110229,1205.793579,1202.134277
1222,1191.160400,1198.629761,1195.911499
1223,1185.060425,1196.276978,1194.489990
1224,1184.917480,1199.910278,1196.656372
1225,1188.380127,1203.465454,1200.188110
1226,1182.370361,1210.631348,1201.408569
1227,1174.296143,1200.946411,1193.124512
1228,1167.285889,1190.052979,1181.742798
1229,1170.940674,1193.583130,1184.175049
1230,1168.928345,1192.720093,1185.273804
1231,1162.872314,1179.144653,1176.985474
1232,1155.992310,1166.816406,1167.363770
1233,1152.038208,1169.469482,1167.575928
1234,1158.364502,1180.614380,1181.192627
1235,1166.534058,1188.067871,1187.024048
1236,1169.633667,1189.533691,1188.572632
1237,1163.809692,1189.254761,1185.984741
1238,1156.399048,1172.762573,1175.284668
1239,1166.044067,1173.080322,1174.593994
1240,1170.611450,1175.133667,1181.255493
1241,1174.440918,1174.248047,1182.067627
1242,1181.160034,1172.123169,1178.948120
1243,1180.029053,1185.187012,1187.626465
1244,1173.350708,1177.759888,1178.401245
1245,1181.906860,1186.450317,1185.974487
1246,1183.194214,1192.485962,1189.659424
1247,1178.063599,1185.380249,1182.461426
1248,1173.760620,1183.792480,1181.028320
1249,1176.132812,1181.434937,1179.008545
1250,1177.519043,1178.881836,1177.010986
1251,1166.714478,1167.727661,1166.598145
1252,1158.900635,1159.667969,1159.829224
1253,1159.863281,1157.088623,1158.359863
1254,1155.749023,1158.893921,1159.426147
1255,1169.661377,1164.751221,1161.894531
1256,1166.028320,1162.266235,1160.921875
1257,1154.677734,1154.701172,1154.556274
1258,1158.064697,1157.184570,1152.711792
1259,1161.119263,1156.093018,1155.738403
1260,1162.634766,1160.619629,1160.845581
1261,1159.993408,1168.488403,1166.253662
1262,1165.396484,1180.677124,1178.290405
1263,1167.305176,1185.092651,1183.620117
1264,1182.686401,1192.763550,1190.301270
1265,1180.605713,1190.603149,1190.058350
1266,1182.301514,1190.574585,1191.664673
1267,1188.239014,1191.786377,1195.667114
1268,1204.580566,1216.264038,1212.879150
1269,1216.436157,1233.194214,1225.789429
1270,1217.159302,1231.030273,1221.973145
1271,1208.796631,1216.371582,1210.440918
1272,1200.449585,1202.546997,1197.633545
1273,1191.930908,1190.609741,1189.227417
1274,1188.363403,1187.747925,1185.267700
1275,1195.539795,1191.823853,1191.033813
1276,1188.128784,1181.323975,1184.586670
1277,1176.288086,1169.808716,1173.551025
1278,1172.176025,1167.369385,1171.703613
1279,1180.122925,1176.055664,1179.925781
1280,1204.742798,1204.902832,1207.098755
1281,1199.706421,1200.076904,1203.301392
1282,1207.227661,1209.409302,1209.416504
1283,1206.004395,1207.894531,1207.549927
1284,1209.935303,1212.888062,1211.485107
1285,1208.671143,1213.725098,1212.423706
1286,1197.293579,1200.702881,1200.702881
1287,1184.766846,1184.619263,1186.136353
1288,1182.743896,1182.779907,1185.754272
1289,1164.610718,1160.393188,1160.074219
1290,1165.121826,1157.697632,1165.772217
1291,1170.109131,1168.726685,1171.680664
1292,1165.024780,1167.253906,1166.657837
1293,1159.242676,1157.034546,1156.218262
1294,1161.809082,1157.593140,1155.062256
1295,1165.851929,1155.495239,1154.856689
1296,1151.413940,1139.590576,1141.776978
1297,1166.796631,1154.015381,1156.643677
1298,1162.224121,1155.041870,1158.619263
1299,1156.851196,1142.481445,1147.391968
1300,1160.678467,1147.547729,1153.012451
1301,1165.468506,1150.588379,1154.832031
1302,1156.157837,1139.447144,1145.063477
1303,1155.886475,1140.441528,1146.979858
1304,1162.389648,1146.784058,1152.205566
1305,1167.886108,1162.446289,1166.022583
1306,1162.990601,1166.852539,1174.398193
1307,1159.456909,1166.637451,1170.287964
1308,1155.344116,1165.567627,1167.842163
1309,1153.448486,1161.337036,1162.604126
1310,1161.110962,1176.044067,1178.093384
1311,1165.482666,1185.007446,1185.078247
1312,1164.453979,1187.469849,1186.859497
1313,1175.884644,1193.035034,1195.329712
1314,1192.749390,1208.489136,1208.905029
1315,1186.269897,1198.382324,1196.192139
1316,1182.376465,1181.880493,1184.293945
1317,1177.708252,1172.930420,1177.640015
1318,1167.393555,1162.801758,1165.436523
1319,1160.235352,1152.193726,1156.457397
1320,1158.235352,1152.991577,1158.120972
1321,1151.289551,1144.385010,1149.786499
1322,1146.050537,1138.538086,1146.150146
1323,1151.208130,1145.182983,1150.935547
1324,1157.512207,1152.691895,1157.975586
1325,1170.666382,1175.184937,1173.895630
1326,1181.697754,1183.361694,1181.641968
1327,1179.511841,1180.773315,1178.738037
1328,1184.297241,1191.470825,1188.988403
1329,1183.993042,1188.510620,1185.242065
1330,1185.661743,1196.703125,1191.602905
1331,1176.517700,1183.369873,1182.588013
1332,1174.383423,1182.264771,1182.720215
1333,1169.282227,1181.857178,1183.219482
1334,1163.520874,1187.442139,1188.370483
1335,1175.918823,1204.336304,1204.636230
1336,1182.290649,1210.587524,1210.970581
1337,1186.604248,1208.537109,1206.465210
1338,1191.238281,1206.521973,1203.637207
1339,1208.662109,1217.578979,1213.127441
1340,1215.400513,1215.605713,1212.428345
1341,1209.789795,1202.498169,1201.202393
1342,1202.957397,1191.286743,1195.110474
1343,1197.312500,1196.462036,1196.687866
1344,1201.689331,1192.585815,1193.835449
1345,1199.162231,1191.658569,1189.781982
1346,1197.659180,1188.670166,1189.434448
1347,1187.505615,1169.506348,1173.110229
1348,1184.521606,1167.307007,1168.719238
1349,1184.985840,1168.985718,1167.801025
1350,1189.962891,1174.178101,1175.766846
1351,1177.146240,1164.272095,1168.179688
1352,1166.329590,1151.059204,1152.683594
1353,1161.551880,1147.004272,1149.843994
1354,1161.891968,1153.975586,1157.820435
1355,1167.734131,1158.949707,1163.214478
1356,1170.849365,1161.911255,1165.813599
1357,1158.375732,1157.361938,1158.287476
1358,1157.689331,1158.109741,1160.327148
1359,1156.734131,1155.924561,1158.841431
1360,1160.220825,1158.811523,1161.490967
1361,1151.322632,1151.998413,1158.705322
1362,1141.873413,1145.206177,1154.807861
1363,1150.149536,1157.392700,1164.684082
1364,1159.792236,1169.949097,1175.365601
1365,1167.322266,1182.640259,1182.750366
1366,1177.527832,1189.570557,1189.828491
1367,1178.615479,1185.462891,1184.089111
1368,1178.084717,1179.226440,1178.931519
1369,1180.336792,1176.220581,1179.399902
1370,1189.522339,1184.434448,1187.088623
1371,1187.891968,1190.975586,1190.559448
