# frame_index,fixed_aperture_intensity,tracking_aperture_intensity,raw_centroid_intensity
693,1182.753052,1181.992065,1180.651123
694,1190.368164,1187.806519,1185.571289
695,1190.792847,1188.588623,1186.734619
696,1188.587769,1187.383179,1186.411865
697,1196.420654,1198.029663,1194.414307
698,1203.295288,1203.610596,1200.749878
699,1208.932617,1212.267822,1206.714844
700,1207.816040,1209.245850,1206.554932
701,1195.316040,1191.424683,1191.937500
702,1180.805176,1171.635010,1174.797607
703,1180.308105,1169.056763,1175.292969
704,1182.927490,1170.876953,1173.634521
705,1186.245117,1178.872314,1178.975952
706,1190.603760,1184.374146,1184.836304
707,1191.061890,1181.927856,1184.366089
708,1192.801514,1191.878174,1192.084717
709,1206.789551,1206.235840,1206.779907
710,1204.600464,1206.367798,1207.529663
711,1199.837891,1200.055176,1201.031860
712,1193.619507,1193.423950,1194.243774
713,1185.524048,1183.237305,1184.083984
714,1181.702515,1178.461914,1178.829102
715,1180.108521,1178.384888,1178.540039
716,1174.518921,1173.092163,1172.798584
717,1175.634033,1173.455933,1172.128540
718,1172.805908,1170.582397,1170.053101
719,1174.094360,1173.445923,1173.368530
720,1167.330688,1166.524902,1165.834717
721,1162.459961,1160.446777,1161.680298
722,1155.590698,1151.922974,1155.340088
723,1161.970459,1159.808350,1162.152710
724,1167.951538,1157.777466,1160.277222
725,1167.800781,1160.134521,1163.457397
726,1169.986206,1166.166992,1165.112183
727,1169.734131,1166.649292,1166.696289
728,1161.727661,1156.067261,1158.446045
729,1160.858398,1153.664673,1155.372925
730,1164.677368,1159.288452,1162.732422
731,1161.568848,1149.862671,1155.142456
732,1166.734863,1152.565552,1158.852905
733,1173.892944,1166.836304,1172.840454
734,1181.021851,1175.041382,1179.959961
735,1178.381592,1174.366943,1178.534546
736,1174.393677,1174.083252,1178.648438
737,1170.082275,1171.518555,1173.328735
738,1163.895508,1163.932617,1167.137085
739,1162.426025,1162.984619,1166.729004
740,1163.434448,1165.549805,1167.742554
741,1155.068115,1151.492310,1154.663208
742,1153.622314,1149.147461,1152.992920
743,1157.365601,1148.665649,1153.948242
744,1168.187500,1159.606812,1160.794678
745,1174.888916,1162.733154,1165.443115
746,1179.895508,1169.622314,1169.948364
747,1176.634399,1170.362793,1170.410400
748,1184.334351,1175.199097,1178.805298
749,1194.584106,1186.081177,1187.270386
750,1199.488037,1193.493652,1192.912231
751,1198.830688,1197.972900,1195.864624
752,1205.907837,1201.183472,1199.705566
753,1204.620117,1204.599976,1201.426025
754,1204.847778,1203.389160,1201.480225
755,1218.159180,1222.924072,1216.130005
756,1209.543335,1208.589111,1204.455933
757,1195.401733,1194.196655,1192.645630
758,1199.765137,1206.892334,1203.301025
759,1202.808472,1205.630493,1200.760498
760,1199.903076,1202.005249,1198.740723
761,1191.550293,1194.504761,1191.502686
762,1188.433350,1194.692871,1192.849854
763,1186.313599,1188.700684,1185.969849
764,1187.663452,1187.127930,1184.047119
765,1190.013062,1188.398560,1186.742554
766,1186.736328,1185.731079,1182.830811
767,1183.347046,1178.380371,1177.540039
768,1188.202148,1180.471558,1181.540283
769,1192.599731,1189.981934,1187.475586
770,1195.329956,1186.877808,1185.306763
771,1190.937744,1185.124390,1182.879150
772,1188.708984,1183.463867,1184.264160
773,1186.222534,1180.481934,1180.597412
774,1191.125244,1178.157104,1178.847900
775,1196.002930,1179.081665,1183.542603
776,1207.958862,1200.574951,1201.382202
777,1215.309570,1202.319336,1198.582397
778,1222.892944,1226.482178,1219.112305
779,1228.782227,1230.611206,1226.317627
780,1228.772339,1233.852905,1228.195801
781,1224.872192,1231.122803,1224.370483
782,1222.937378,1226.803345,1221.084106
783,1219.869995,1225.609253,1222.260376
784,1218.701050,1224.903198,1220.478882
785,1216.150757,1220.028564,1217.816284
786,1207.168213,1208.422852,1209.270264
787,1204.690430,1203.331055,1203.024414
788,1204.806641,1202.949097,1203.103271
789,1210.705444,1205.023438,1206.995361
790,1216.410767,1202.933228,1207.397827
791,1215.214844,1204.946533,1205.891357
792,1215.554321,1208.133789,1209.310791
793,1208.935913,1205.007446,1204.738892
794,1212.330322,1206.794067,1207.000732
795,1209.157349,1209.866577,1207.188477
796,1202.619141,1204.140991,1203.721191
797,1202.343384,1205.139648,1204.437622
798,1198.300049,1201.784058,1199.189331
799,1195.315674,1195.639404,1195.830688
800,1204.927856,1206.702759,1209.635864
801,1199.432251,1201.136230,1200.882690
802,1198.614746,1201.210938,1201.586914
803,1204.430786,1205.454590,1206.037842
804,1212.269531,1214.986694,1215.028931
805,1211.087769,1211.895508,1209.961426
806,1209.020386,1207.617310,1207.599609
807,1201.080444,1197.817505,1199.602539
808,1196.837524,1189.827271,1193.178833
809,1198.896973,1195.231567,1197.077515
810,1200.133667,1200.347290,1199.605347
811,1195.631836,1194.220093,1194.538940
812,1192.633301,1190.292480,1191.868408
813,1188.137695,1186.009033,1188.053467
814,1192.623047,1191.530273,1191.347046
815,1188.466187,1187.318481,1189.093140
816,1183.860474,1182.463623,1182.767212
817,1180.780396,1181.989380,1181.631714
818,1181.376221,1181.191040,1182.607056
819,1183.737793,1182.993652,1182.774048
820,1183.423218,1182.136353,1183.898193
821,1182.897705,1183.766602,1181.898071
822,1180.108154,1178.800171,1178.998291
823,1182.500000,1183.963989,1181.868042
824,1188.227295,1190.240601,1187.202271
825,1187.674805,1187.885376,1186.622925
826,1179.284790,1177.988281,1178.952637
827,1173.691162,1171.690186,1171.025513
828,1170.419922,1165.510620,1167.768311
829,1179.730835,1175.214844,1176.247559
830,1182.118774,1175.990479,1180.730225
831,1181.328857,1175.061523,1177.460449
832,1182.081543,1173.451660,1176.661499
833,1185.296021,1179.083984,1180.305054
834,1197.699585,1194.482422,1193.792236
835,1200.108887,1200.105469,1197.272827
836,1198.723633,1199.089233,1197.302979
837,1195.729736,1195.240479,1193.807739
838,1192.770264,1193.536987,1192.149658
839,1196.225098,1194.933105,1193.818604
840,1199.979980,1200.073242,1197.508301
841,1195.316406,1193.299927,1193.603271
842,1193.373291,1191.597046,1191.014893
843,1196.000732,1191.005249,1191.234497
844,1198.514526,1194.856567,1196.444214
845,1198.175171,1195.700806,1196.541992
846,1193.519287,1187.249878,1188.255249
847,1191.414062,1186.628296,1187.937012
848,1186.226929,1178.664062,1183.497925
849,1191.795654,1183.505859,1184.857544
850,1192.204346,1187.613281,1187.272339
851,1187.816772,1183.706299,1182.471924
852,1180.001099,1179.407715,1176.962524
853,1175.520386,1178.157471,1175.550049
854,1176.291016,1180.246826,1176.485718
855,1179.479248,1180.375122,1180.205078
856,1182.614746,1183.389160,1183.635620
857,1184.337158,1182.595215,1181.976318
858,1185.155151,1178.853760,1182.348999
859,1185.299683,1178.326904,1180.709961
860,1187.138794,1177.464478,1179.065918
861,1184.723267,1175.568115,1177.918945
862,1183.307373,1174.269043,1176.071655
863,1189.266602,1182.436401,1184.177856
864,1203.525146,1201.597412,1200.963501
865,1211.187134,1208.078979,1210.981934
866,1214.241821,1212.864258,1212.161499
867,1216.642334,1218.721313,1215.096313
868,1213.282959,1215.719482,1212.290405
869,1222.176636,1221.275269,1219.518555
870,1228.010254,1226.713623,1223.910400
871,1218.367065,1218.896973,1215.666626
872,1211.867432,1211.118896,1210.447876
873,1206.228638,1206.211304,1204.981689
874,1209.146729,1205.988892,1207.434082
875,1212.387085,1206.001099,1210.105713
876,1201.638062,1193.980957,1201.232788
877,1200.378418,1193.430420,1198.010254
878,1195.287720,1187.807251,1194.786499
879,1202.339722,1195.318359,1201.364990
880,1202.756714,1198.464722,1202.144775
881,1200.925293,1196.711792,1200.551636
882,1195.246582,1192.681763,1195.153687
883,1197.536743,1194.949341,1198.196289
884,1201.103027,1197.965942,1202.642456
885,1200.479614,1196.766479,1201.570068
886,1204.654785,1199.069702,1205.024414
887,1206.479614,1200.458008,1206.038574
888,1212.048462,1208.229614,1211.319214
889,1218.518921,1215.199585,1216.727661
890,1225.370361,1225.027100,1226.461914
891,1223.617676,1223.310669,1224.966675
892,1224.649292,1225.689941,1224.529419
893,1219.763672,1221.879150,1221.168213
894,1226.681763,1227.160034,1225.806641
895,1213.937744,1214.026611,1214.442627
896,1207.229370,1203.341431,1205.260742
897,1192.471924,1186.744263,1192.433228
898,1183.593994,1174.817017,1181.864746
899,1184.703247,1175.960205,1181.718018
900,1190.478882,1177.685303,1185.210205
901,1192.251221,1179.584839,1186.978149
902,1195.471924,1186.474731,1187.976562
903,1196.391846,1187.526245,1192.443726
904,1197.910767,1191.837891,1194.309692
905,1198.857666,1197.186768,1197.468018
906,1196.286621,1195.454956,1197.293335
907,1186.473389,1184.618286,1186.376709
908,1187.671875,1184.893555,1186.589355
909,1193.450806,1189.688232,1191.420532
910,1203.431519,1198.258545,1197.731079
911,1206.051392,1207.587524,1202.991821
912,1201.037476,1203.407593,1197.857788
913,1208.813965,1212.369995,1207.296143
914,1210.338623,1214.111450,1209.321899
915,1219.684326,1222.307739,1216.313232
916,1209.956665,1209.224121,1206.286743
917,1212.066284,1210.389404,1206.867920
918,1218.460327,1218.033447,1213.709839
919,1215.750488,1215.111816,1211.245361
920,1216.603027,1216.117188,1214.731445
921,1208.199585,1207.963379,1207.111816
922,1203.538208,1201.087158,1201.086792
923,1202.681396,1197.107788,1198.130981
924,1210.225464,1209.165283,1206.528442
925,1221.377319,1217.895996,1215.285522
926,1221.768799,1217.240601,1218.989746
927,1214.843384,1216.592896,1213.260010
928,1216.840454,1221.371826,1216.775879
929,1215.798584,1219.011108,1217.599121
930,1212.519653,1213.225342,1213.475464
931,1203.411865,1202.495483,1204.407104
932,1199.120483,1198.067139,1197.562622
933,1199.386719,1193.867065,1196.037109
934,1205.161743,1204.477417,1203.312256
935,1209.188965,1210.520630,1207.484131
936,1211.380859,1211.386963,1211.325806
937,1212.618408,1210.456177,1210.392456
938,1207.810669,1210.333008,1207.865723
939,1215.305908,1218.988281,1215.980957
940,1225.895508,1229.075806,1227.543701
941,1217.590332,1223.182495,1219.620117
942,1207.290283,1215.672363,1208.684814
943,1211.645630,1217.656006,1214.644043
944,1211.833252,1218.168091,1214.046631
945,1212.506958,1218.734375,1215.502075
946,1206.717407,1209.458130,1208.275146
947,1196.583374,1193.469727,1196.369873
948,1202.879883,1204.177612,1203.123413
949,1201.678467,1206.124878,1202.179565
950,1204.837524,1208.112305,1204.317139
951,1203.630005,1207.454102,1203.300049
952,1197.690063,1205.788208,1197.315063
953,1194.322998,1198.051514,1192.864502
954,1190.540039,1188.605225,1187.240479
955,1193.493774,1195.686768,1193.279785
956,1190.484009,1190.012207,1188.219360
957,1187.871094,1188.301880,1187.782471
958,1180.194824,1182.228027,1180.396362
959,1180.322266,1181.537598,1181.774292
960,1186.354736,1192.326782,1193.628784
961,1180.961060,1183.307739,1185.129883
962,1172.577881,1164.793457,1168.065430
963,1180.918457,1181.617065,1184.486938
964,1189.692993,1195.252197,1198.771484
965,1179.674805,1173.759644,1178.104980
966,1181.505859,1180.270508,1186.427368
967,1180.767334,1177.614502,1181.463989
968,1178.034912,1178.807373,1182.798462
969,1181.497437,1182.868530,1184.885010
970,1194.992676,1194.317871,1196.547485
971,1198.515259,1197.360107,1199.880249
972,1185.462524,1183.229980,1184.266846
973,1191.984009,1191.485962,1193.685303
974,1193.780029,1190.511475,1194.000366
975,1188.848877,1184.550659,1187.394165
976,1187.851074,1187.400635,1187.319824
977,1185.246582,1182.058105,1186.816528
978,1180.851807,1177.356689,1182.670776
979,1188.328491,1188.083374,1187.657837
980,1189.415161,1189.184204,1191.157593
981,1190.948608,1189.020142,1190.128540
982,1189.934814,1190.549683,1190.398193
983,1186.369995,1188.893677,1187.267212
984,1186.598999,1187.190796,1185.688599
985,1189.356567,1190.562866,1190.270874
986,1184.857666,1184.445435,1185.005005
987,1174.909668,1177.186768,1177.817871
988,1172.473755,1175.179810,1174.756348
989,1173.484741,1178.051392,1176.758789
990,1172.841187,1174.918335,1176.348511
991,1171.192261,1171.947144,1173.000366
992,1171.333618,1178.478760,1179.180298
993,1176.050293,1184.895020,1183.210938
994,1175.751953,1182.074219,1181.808228
995,1180.429688,1187.876465,1187.789185
996,1191.484009,1201.976685,1197.405029
997,1182.884155,1190.288330,1189.525757
998,1179.460327,1184.635010,1183.403076
999,1192.111450,1197.666992,1198.026978
1000,1193.684937,1198.365234,1199.573242
1001,1199.765503,1207.191040,1207.389648
1002,1199.280029,1213.083740,1211.084839
1003,1196.770996,1204.352661,1204.044556
1004,1211.058594,1225.007446,1224.613892
1005,1218.197388,1238.296753,1237.530518
1006,1224.427124,1246.118530,1243.564209
1007,1227.630737,1248.737793,1243.919678
1008,1225.389282,1242.812866,1239.790894
1009,1227.887085,1242.342407,1243.068237
1010,1233.595825,1244.006836,1243.254883
1011,1232.940674,1244.356812,1243.437622
1012,1229.973022,1237.606689,1239.191528
1013,1240.062988,1244.226562,1247.778442
1014,1240.317505,1247.742798,1248.114746
1015,1237.358032,1245.115356,1243.447266
1016,1244.773438,1253.485718,1252.776123
1017,1244.315308,1252.029175,1251.692139
1018,1233.753052,1238.808960,1239.125366
1019,1235.430054,1241.618164,1241.708740
1020,1241.895142,1246.365234,1247.776123
1021,1232.954102,1235.030273,1236.728882
1022,1225.604858,1225.337402,1226.106812
1023,1226.662476,1235.210693,1231.204712
1024,1232.095825,1239.909058,1237.414551
1025,1228.135132,1233.195435,1232.581665
1026,1224.951172,1228.386353,1226.029419
1027,1222.515991,1228.623535,1223.450928
1028,1199.328857,1201.583862,1200.225464
1029,1192.985474,1198.255859,1196.950806
1030,1196.060059,1198.409180,1200.314819
1031,1186.495605,1193.759033,1193.412598
1032,1171.718872,1170.967651,1174.394897
1033,1178.188599,1181.771484,1183.134399
1034,1184.617676,1187.843628,1189.641602
1035,1184.627808,1188.832764,1192.198364
1036,1190.549927,1188.993042,1190.347168
1037,1191.608521,1186.861938,1188.205078
1038,1190.347778,1187.291748,1186.900146
1039,1202.079712,1187.885742,1189.041016
1040,1205.546997,1190.734741,1192.772339
1041,1205.252319,1191.086426,1191.571289
1042,1203.676636,1184.872192,1188.304199
1043,1200.772339,1190.237793,1189.091797
1044,1195.210449,1188.905396,1188.305054
1045,1200.148560,1197.679199,1198.828369
1046,1201.913696,1198.313477,1198.254517
1047,1193.004761,1188.924194,1188.223999
1048,1190.309570,1182.548828,1182.281372
1049,1198.150024,1195.976685,1193.928833
1050,1197.166016,1194.412598,1193.401855
1051,1191.769531,1192.143555,1190.877686
1052,1189.178101,1192.298340,1193.231689
1053,1188.229370,1189.406006,1190.170532
1054,1192.447876,1201.098633,1198.581055
1055,1197.156616,1206.279907,1204.985840
1056,1192.135132,1200.536133,1198.695312
1057,1187.057495,1193.960205,1195.776855
1058,1177.079712,1186.340454,1187.645142
1059,1166.222534,1167.422852,1171.839600
1060,1165.315308,1161.142822,1164.030396
1061,1165.117676,1159.912598,1161.325562
1062,1157.953003,1149.302734,1148.067017
1063,1161.178467,1154.352417,1154.061890
1064,1165.835815,1160.000000,1157.354004
1065,1162.358643,1158.992554,1157.597290
1066,1161.025879,1158.022827,1155.689941
1067,1164.312866,1164.466064,1163.781982
1068,1167.497070,1170.296631,1169.498779
1069,1167.843750,1165.549805,1170.250122
1070,1172.682495,1170.950684,1172.614136
1071,1177.093628,1174.302368,1175.781372
1072,1173.858032,1177.288452,1178.907593
1073,1167.294189,1169.010132,1173.177002
1074,1181.420288,1187.653076,1187.591187
1075,1188.919556,1196.508789,1193.256836
1076,1190.116577,1197.859497,1193.584839
1077,1179.944336,1184.668091,1183.473511
1078,1186.064819,1190.798340,1189.937866
1079,1185.080444,1185.648315,1184.684082
1080,1188.543701,1185.595947,1187.238159
1081,1185.535278,1182.798218,1183.088501
1082,1184.928589,1182.927856,1182.121948
1083,1176.017822,1170.673340,1173.016235
1084,1175.486206,1169.247559,1170.553467
1085,1178.538208,1171.403442,1174.385376
1086,1182.603760,1169.824707,1173.965332
1087,1184.861572,1171.404297,1173.363403
1088,1182.928223,1168.699829,1171.530273
1089,1190.647461,1175.448242,1178.070557
1090,1200.597900,1182.295898,1188.213257
1091,1201.114014,1189.042480,1189.629639
1092,1191.963623,1175.782104,1176.847778
1093,1187.465088,1169.327148,1172.775757
1094,1192.345215,1176.110107,1177.023682
1095,1186.374390,1170.630005,1175.753296
1096,1181.853271,1163.425293,1170.601807
1097,1179.761841,1167.679688,1170.001465
1098,1176.063721,1164.396118,1166.853516
1099,1177.074341,1164.599609,1169.256226
1100,1181.197021,1169.424438,1173.553955
1101,1183.325928,1168.592773,1172.961426
1102,1179.746948,1163.850952,1169.144409
1103,1179.445679,1165.679199,1169.782471
1104,1183.509888,1172.724609,1176.074341
1105,1189.864868,1179.546265,1180.531128
1106,1190.049561,1187.028076,1186.445312
1107,1189.232666,1189.993164,1188.936401
1108,1189.391113,1192.788086,1190.790283
1109,1195.782959,1200.106567,1196.005005
1110,1197.664185,1202.450928,1200.561523
1111,1195.034912,1197.070190,1196.811646
1112,1192.426392,1194.268311,1193.376099
1113,1190.450806,1193.058228,1192.261597
1114,1196.705078,1199.468384,1196.192261
1115,1197.070312,1199.179688,1198.333496
1116,1197.035278,1196.028687,1196.703247
1117,1193.687500,1191.116211,1190.227417
1118,1190.699951,1182.319214,1184.468506
1119,1194.679932,1183.966187,1184.976074
1120,1202.802979,1190.617798,1192.739990
1121,1202.742188,1190.305054,1191.407959
1122,1197.217041,1179.108521,1181.903320
1123,1195.480347,1177.110840,1179.801147
1124,1200.132568,1180.140259,1182.817261
1125,1207.854736,1188.414429,1189.595947
1126,1203.430054,1186.011108,1187.392212
1127,1202.334351,1187.367310,1188.780151
1128,1202.878052,1182.621826,1185.355957
1129,1207.493408,1191.677002,1192.611206
1130,1209.639526,1189.848145,1192.212769
1131,1209.718872,1190.478516,1193.187988
1132,1207.282593,1185.118530,1186.811646
1133,1201.744385,1184.608521,1188.094604
1134,1210.017822,1192.286621,1196.443359
1135,1210.297119,1197.367310,1199.213135
1136,1214.766968,1201.633789,1206.380005
1137,1206.191895,1198.369385,1200.745850
1138,1208.788818,1202.453613,1205.166504
1139,1211.725830,1207.735962,1208.677246
1140,1213.850342,1209.559692,1210.006348
1141,1217.901001,1215.693115,1216.105103
1142,1217.746582,1218.984619,1216.809326
1143,1219.038574,1219.054199,1216.989746
1144,1353.484375,1355.092773,1353.173706
